USERLOCK ------------------------------------------------------------------------------------------------
TIME             TGID    PID     LockAddr         LockStatus
120538304745224  72621   72621   139949883339904  mutex_req
120538304752117  72621   72621   139949883339904  mutex_lock-0
120538304761886  72621   72621   139949883339904  mutex_unlock
120538304766735  72621   72621   139949883339904  mutex_req
120538304771885  72621   72621   139949883339904  mutex_lock-0
120538304779199  72621   72621   139949883339904  mutex_unlock
120538304870262  72621   72621   139949883339904  mutex_req
120538304876654  72621   72621   139949883339904  mutex_lock-0
120538304884149  72621   72621   139949883339904  mutex_unlock
120538304887655  72621   72621   139949883339904  mutex_req
120538304892144  72621   72621   139949883339904  mutex_lock-0
120538304899077  72621   72621   139949883339904  mutex_unlock
120538304987756  72621   72621   139949883339904  mutex_req
120538304994108  72621   72621   139949883339904  mutex_lock-0
120538305001612  72621   72621   139949883339904  mutex_unlock
120538305005099  72621   72621   139949883339904  mutex_req
120538305009607  72621   72621   139949883339904  mutex_lock-0
120538305016531  72621   72621   139949883339904  mutex_unlock
120538305119316  72621   72621   139949883339904  mutex_req
120538305124897  72621   72621   139949883339904  mutex_lock-0
120538305134385  72621   72621   139949883339904  mutex_unlock
120538305139114  72621   72621   139949883339904  mutex_req
120538305159332  72621   72621   139949883339904  mutex_lock-0
120538305167808  72621   72621   139949883339904  mutex_unlock
120538305266626  72621   72621   139949883339904  mutex_req
120538305272478  72621   72621   139949883339904  mutex_lock-0
120538305279972  72621   72621   139949883339904  mutex_unlock
120538305283469  72621   72621   139949883339904  mutex_req
120538305287977  72621   72621   139949883339904  mutex_lock-0
120538305295051  72621   72621   139949883339904  mutex_unlock
120538305382487  72621   72621   139949883339904  mutex_req
120538305388769  72621   72621   139949883339904  mutex_lock-0
120538305396103  72621   72621   139949883339904  mutex_unlock
120538305399590  72621   72621   139949883339904  mutex_req
120538305404098  72621   72621   139949883339904  mutex_lock-0
120538305411302  72621   72621   139949883339904  mutex_unlock
120538305503006  72621   72621   139949883339904  mutex_req
120538305508286  72621   72621   139949883339904  mutex_lock-0
